"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38"
"693.1/1497",-0.0353807308727825,0.0296063541620322,0.0308156808460047,0.0758564724462229,0.0532711584624892,0.0722597359111666,0.0502155395200879,0.0508814322756051,0.0413880575073268,0.0781368137650804,0.0145564001715044,-0.10663126187609,0.0270959016629252,-0.0423939886120932,0.0608206329118988,-0.0488780157764943,0.0800049044320551,0.0705770777585672,-0.103588424857184,0.0725976046588535,0.0671609099315533,0.040082687257323,0.106634951631245,0.0210254087692019,-0.0465523897016576,0.0962927234124626,0.142507795278435,-0.0214204921814611,0.10547398113135,-0.29192613602395,-0.111651025675707,-0.0368060173866817,0.0752423287752507,0.149356639295958,0.0802427329535535,-0.0185907844777404,0.0258253848788071,-0.0562363368898939
"693.1/1776",-0.0743236245162783,-0.0749518640816977,0.0106552813951421,0.0511352575812928,0.00615853898278245,-0.0525711444498246,0.0126940655472034,-0.0348318549348817,0.0194976650446546,-0.0147386985705041,0.0582742962944296,0.00743729161783348,-0.0435306539138676,0.0262253360261776,-0.0371251335203855,0.0311313155060792,-0.0163328230339958,-0.110502314772154,-0.0393782951564882,-0.00205134423832373,0.0497878486064397,-0.0495475195066481,0.0292571242464539,0.0197200359477213,-0.031369065308316,-0.00512491724126438,-0.0263478263890412,-0.0433112131096411,0.0348240509356806,-0.0667345252248342,0.0229576327832287,0.00350722414316008,-0.0144943818628444,0.0235791976594739,-0.0297148319414608,0.0144756587699943,-0.00307067550049023,0.0316273147958208
"699.1/1934",-0.0715326912065338,-0.0822184698026696,-0.00233005668912965,0.0731687657208218,-0.0408185683179001,-0.0359614655308313,-0.000416380000870701,-0.0329263748018058,-0.0735961544281939,-0.0856427193839367,0.0445299294174634,0.0223296842893891,0.0766889629722882,-0.0376889211572899,-0.0108367686426157,0.0512624328959143,0.00177171771156572,-0.0543192528782625,0.0176664643922543,-0.0146216324604086,0.0888413347622431,-0.0356572471044962,-0.0205913784444383,-0.0333474824211785,0.0545810203729139,-0.0557122337522167,0.0160317721449644,-0.0177792488470653,0.0158699505366975,-0.0273447527955767,-0.0289741834865382,0.0423033894586274,0.000395821963199482,-0.0038478452860448,-0.0424743921490287,-0.0364270654301199,0.172535726906115,-0.064575767868154
"706.9/1301",-0.101973839346885,-0.0606294098405224,-0.0623981721951119,-0.030051553940885,0.0732901796421969,0.0358519502957814,-0.0167992870106137,0.0283089137263689,-0.0247655522879081,-0.0415562245907165,0.0692564087985924,-0.0258476462436165,-0.0744485520331699,-0.0603809241674045,-0.0440681569716428,-0.00738809961014246,0.00366497254045958,-0.0469437365421693,-0.0355298620983533,0.0144306313248345,0.037346063858019,-0.00459292589930313,0.0605080045357494,-0.0180116508844637,-0.00349827165984013,-0.0416926814147772,-0.0282206103558879,0.035053284384723,-0.048941404157918,-0.0178147215819039,-0.059581209576436,-0.0384205578454894,0.0133645827775471,0.104061405587519,-0.013938280382532,-0.0164763575439496,0.267925078286948,-0.0209124666423546
"707.2/1256",-0.0541915778507202,0.102173558987444,-0.0727776131299553,0.0581990207960181,0.193749790256206,0.0143547092865144,-0.0285904354721811,0.0168154075445384,0.0279870394711758,0.0358982301352146,-0.019180308569156,-0.016351416612184,-0.0118124386927242,0.0359706942370412,0.0126635632914647,-0.0108623622721349,-0.0518979350882382,-0.0864337001744566,0.104043912052617,0.0490018948901166,0.0180669810084538,0.0141956766443576,0.0297592693700107,0.0239548823144524,0.0332642470625062,-0.00209390411340052,-0.0529448830510108,0.0360787250117106,0.0237824907519947,0.0646476021318978,0.0133101830457566,-0.0372068174900317,-0.0222650064073946,-0.0270906702714048,0.00015151870469341,0.0255775380865296,-0.049169220757807,-0.0461293373101933
"707.5/1255",-0.054129475808969,0.102309404027182,-0.0716076625032957,0.0585165476601817,0.193222601333088,0.0148602846276553,-0.029661977409113,0.0178697539586596,0.0274676512200497,0.0362065100150233,-0.0191771467563744,-0.0167132338964806,-0.0130012263607636,0.0351894783655922,0.00931260914337,-0.0107740074299679,-0.0518758101655471,-0.0860497208241472,0.102573388686081,0.0494136976210006,0.0140948659470821,0.0152629325713531,0.033137841055718,0.029737591300192,0.0381442119188044,-0.000168208352042804,-0.0535612827664469,0.0283437380239726,0.0193073209815798,0.0623645693405317,0.0104432311810083,-0.0437113631797298,-0.018862314616373,-0.0261705109057282,0.00430300649358153,0.0234232015916975,-0.0473743716937454,-0.0932025800831198
"713.4/1970",0.0155250286383174,-0.00498562443786796,-0.00374453085469082,-0.00736919599008564,0.0583280162973842,0.00990795840132642,-0.00597342327800516,-0.0175395358367252,-0.0239201448344777,-0.0274186421991266,-0.0238610794755247,0.0252824047795161,0.0195841938347779,-0.0121132358064336,-0.0296307426552256,0.0390338593374059,0.0610831247915333,-0.00961688354746063,-0.0442548066173513,-0.0623377162668187,0.0392143907613825,0.0503140446770426,-0.0144901498457271,0.0593304092753906,-0.0146840469971326,-0.0593798131789524,0.112268019722584,0.0688000313742743,-0.0165789381922135,0.00671457204549615,0.0364038528658444,0.0232421606385424,-0.0123899879261047,0.00167776226340044,-0.062632246273551,-0.10593337536744,-0.0970992787576881,-0.0203539037733041
"713.7/1966",0.0320880612806817,0.00108809992023077,-0.0375731538367111,0.000591170614601084,-0.0116101658661821,-0.0212460316759737,0.00762850849890404,0.0311546967200789,-0.0477530954667824,-0.0192058778137659,0.0195677377879677,0.0472382263232502,0.0546148103198441,-0.039929019607147,-0.0275835416454848,0.0125626564586932,-0.0166535728533544,-0.0128825460472555,-0.0235969915479053,0.0145250078125634,0.00620329747933165,0.0571725400057516,0.0535789728910048,0.0239137103027425,-0.0256971753654312,0.0335057535639585,-0.0620464870819959,0.0169826890421492,0.0693715918905657,-0.0284593724037029,-0.121465517259026,0.026479601298782,0.107180862804763,0.0386051686299026,0.0618516406074756,-0.113814676398887,-0.00779771357814144,0.129032082673786
"714.9/1255",-0.04971526470489,0.0910391108802817,-0.0633292777969296,0.0601874760672097,0.172096279064913,-0.00418417208807788,-0.0299940244775541,-0.00733636022629818,0.0157747352881096,0.0306952702940766,-0.052070735350037,-0.01927662452341,0.0183641485888521,0.0601677842582792,0.0564076431639017,0.0431629527272153,-0.0282886970115702,-0.0824828517556129,0.0793318799824772,0.0954294014758263,-0.0175159025382126,-0.00148077631743318,0.0564957880098038,-0.00733671088538546,0.0378781452276362,0.0194866413134608,-0.0219665173301642,0.0318988820676184,0.0253965575228691,0.0137007332790378,0.0125377678124813,-0.077790990403177,-0.0149637549685161,-0.00815954136967172,0.0230957678225643,-0.0509167970478727,-0.0678975315229577,0.00106283823220182
"715.7/1955",0.0406832294704477,-0.00207565718928053,-0.0285954230272773,0.00497081009551699,0.0202446587838767,0.0236241840089871,-0.00503995514968055,0.00483234208028091,-0.0112026462657328,-0.0237144287320064,-0.00538921885356784,0.0312584277989464,-0.0312645387373025,-0.0360542771513029,-0.0097991188200696,0.032543915138874,0.0613550724997096,-0.00515782121160074,-0.089421129730517,-0.10654199572061,0.038379584100557,-0.0587788787033153,0.0652262203345848,-0.044744642919171,-0.0536268244558861,-0.0719095847161875,-0.0450862794773788,-0.000176628484458542,0.00326624861557449,0.089544684483731,-0.0245317177507321,-0.0105788366788449,-0.155402119189103,0.0976135540032738,-0.103690688969749,0.00804896221299164,0.0247275480695818,-0.103484463998013
"716.7/1955",0.0289279994036334,0.0176180041928459,-0.0115055829633236,0.0104851905375974,-0.0103609020950656,0.0214424867880197,0.0720528253615406,0.0244140015256138,-0.0109478784116554,-0.0728411800524469,-0.0324571199546983,0.0413973000248556,-0.0460550037225422,-0.0262585036613257,0.0118968331369774,-0.023860469919675,0.118556633706253,0.0560102425182234,-0.034812029821048,-0.034931973770083,0.000219612717300071,-0.0717487608248551,0.0744090968700705,0.0217398397822647,-0.0605709176545574,0.0317990149748195,8.92071372770691e-05,0.0718885964744517,-0.0200210091955254,0.0745286325670917,0.00606188873635916,-0.0271736756031483,-0.208223626913039,0.0875799761716511,-0.0583766314959366,0.0437542671074009,-0.0398288462210942,0.0747623796317571
"717.3/1958",-0.0109921125420273,0.0316155453626622,-0.00314269203237956,-0.00435042548469878,-0.0537849868108848,0.0571539708686846,0.0864156133824372,0.0252394405315709,-0.00537840688437785,-0.0719874811944017,-0.060965826059336,0.0699593045446993,-0.0554868543925391,-0.0745925031935602,0.0920151238969429,-0.0141798386207294,0.0941805731456335,-0.00154218555045387,-0.0628671293534143,-0.0452475505678844,-0.00713764833050901,-0.0620104205426686,0.103711186701534,-0.0142399580241274,-0.0362099290038072,-0.0462442435187083,-0.0296970006127266,-0.00502704559207353,-0.0411504852176738,-0.0815870308693036,-0.042902967287667,-0.00553232132220986,-0.17443550857077,-0.0205797588549181,-0.0546455811378216,0.0445759925065748,0.0844441363330436,0.0101572926476411
"717.8/1354",0.0419163673282525,0.0564162033614644,0.0788391525233854,0.0117397379113147,-0.0171806313619679,0.0359513088697557,-0.0865087357363269,0.101162418907503,0.0312254897318712,-0.0406287965993122,0.062483722432817,-0.029985952708241,-0.0204965914730998,0.0387042293545273,0.0288372533276596,0.0506938344082153,-0.113740396146022,0.00817725046620623,-0.106842006171205,0.103832256292878,-0.0179089911672951,0.0240781087572758,-0.0871904062654114,0.0907226015375577,0.0643247453448356,0.102772497101503,0.138505451603616,-0.0621100771954838,0.0823149639755947,0.0203836250246303,0.0762192258513935,0.0126741062534092,-0.0235533966721109,-0.0293539129749294,-0.0234154412827295,-0.0490462726112847,0.0245177327633411,-0.0430514276697214
"719.1/1958",-0.0553138860956836,0.0578201684659196,0.0255022188380903,0.0195275221834988,-0.0361258179427329,0.0416983497512753,0.100138324405477,-0.0214747927899982,0.0111679272190953,-0.0342209554625271,-0.0222913239439044,-0.0146748590886232,-0.0376865401084467,-0.0572447341445081,0.0346620566760149,0.00321010226725859,0.0278474299663433,0.0391113918368439,0.0327729766287382,0.180807533395008,-0.0356376918437771,0.00994568838139382,-0.0627957244513436,0.0340504843983869,-0.00153739819892922,-0.00467385713733579,-0.0122021505844502,-0.0441532757223841,0.0171162880942866,-0.00187029659821793,0.0149459593484214,-0.0367514693055072,0.0136937549435583,-0.0363577226350218,-0.0241485475977383,-0.0632145437778825,-0.0134624694441674,-0.0148116640657559
"723.7/1955",-0.0298408215391738,0.0417936643648254,0.0094808231139972,0.00215719924448677,-0.061382332291834,0.0224098311261141,0.0868135010989576,-0.0108398919013546,-0.0183462981984179,-0.0356005774661698,-0.00671105503825127,-0.0116106610098084,-0.0112724980746507,-0.0389831811005145,0.0346142735676291,0.00334574420323719,0.0036779775347007,0.0168827032074479,-0.00939151893901183,0.0766502109970058,0.00328845944104781,-0.0456487988645491,-0.0550093742972638,-0.0162011695485747,0.00774725526521993,-0.0213052385355098,-0.0264191134565132,-0.0144748627181022,-0.0316514705967384,0.0065507209061779,0.017094408930101,0.0317468567724611,0.01197853729616,-0.0278557949297947,-0.020038649615017,-0.00252529950432197,-0.0228849905849289,0.00340038226830071
"723.9/1958",-0.0307141720293706,0.0408903515168643,0.0102318876510096,0.0022681098474287,-0.0613866822901168,0.0200142199006527,0.0884727400324016,-0.0101655951690696,-0.0205040937769497,-0.0334749625204368,-0.00453349399041719,-0.00918173368644554,-0.014207635808475,-0.0414469707898598,0.0374234021025334,0.00922931066022935,0.0031514981024071,0.0152849675351909,-0.0137030310632624,0.0739919614142677,0.00412297506522651,-0.0455780227754239,-0.0558679834506679,-0.0256593888422841,0.00679368816119668,-0.0221082384739225,-0.0249434748874168,-0.0181754821435868,-0.0226875120823819,0.00679278328637231,0.0138192829071429,0.0349595834278351,0.0072823866892906,-0.0332861854811744,-0.0279423041686799,-0.000167711200949431,-0.015475231225961,-0.165900307376811
"725/1706",-0.0429255476059573,0.0539384620720246,0.00127778972898995,0.0294346725926875,0.0142282157705866,0.0198573540110502,-0.00759322944673174,0.00283564101538322,-0.0330116891917663,-0.014587731583918,0.0333229732921276,-0.0647256364257113,-0.0204588367611124,0.056767146722662,-0.0809164155253024,0.0352441082682679,0.0105803632120369,-0.00604721850448914,-0.0850478055882651,-0.0323555827317965,0.0593116932574812,0.0558980845865762,0.0681226418812092,-0.0231964652082276,-0.0509034577946459,-0.0250893266551468,-0.0385736816739217,0.0320516322217818,-0.124238600940672,-0.018026674320465,-0.0422581632135499,-0.0486054114709376,0.00929608482237932,-0.0736495250729905,0.0217337076807603,0.020832577577997,-0.0212218564112936,-0.0209839602057757
"725.9/1708",-0.0359717685817797,0.0416033375554535,0.0101310459991623,0.0423229493816666,0.0199059998934107,0.00769442300981108,-0.0157495543926045,0.0123650427405565,-0.0225941245407766,-0.00907312925076201,0.0202870650119183,-0.0515013678893809,-0.0240157427149628,0.045304330459365,-0.0681020250657647,0.0254485968988006,-0.0217300134655254,-0.000146190547431473,-0.0552159603959599,-0.0151305306828731,0.0426987164951793,0.0262267485405225,0.0274251957729675,-0.0409412531315436,-0.0177728564536512,-0.011522323657645,-0.0214747072314718,0.0732779778582912,-0.0974931154510552,0.00981045958836554,-0.0227970050857656,-0.0571474900106942,-0.0170333881008712,-0.0640879093778313,0.0402411383775071,0.0193077689721103,-0.0202141164893701,0.00133913594375142
"726.8/1706",-0.0434510180132344,0.0496152480625096,0.0143837621764559,0.0345645812546076,0.0310430672177271,0.0133740861244479,-0.0251690057006283,0.0207941453364958,-0.013629694044349,-0.00621113170604049,0.022658928957567,-0.0525669826274134,-0.0231348636423294,0.0817714287579418,-0.0721172619089541,0.0333713164433287,-0.015269595420393,0.00171587615066805,-0.0655893829650108,-0.0211938846875848,0.0568436733806361,0.0244566106589116,0.0238356809937708,-0.0202723127207717,-0.0151423491028139,-0.0362039472094566,-0.0403039295674752,0.0506037068653719,-0.097089599014069,-0.0167276086867889,-0.0585065968915047,-0.0709419014562233,0.00941514506638158,-0.026799212510574,0.0284450915248031,-0.00788327340728957,-0.0071854904736341,-0.0172307989590723
"728.9/1255",-0.0431610032491213,0.0792260381193975,-0.0575152983973539,0.0528810728090044,0.134333529393818,-0.0149198498434182,-0.0321407020906318,0.000184527135829616,0.0230355439071819,0.0204987278296012,-0.0536421585841248,-0.024428888514394,0.000593397895739174,0.051128938521296,0.0252874961032022,0.0259659453220556,-0.0249650651666161,-0.0713767067953094,0.0573930170169127,0.0491475453466634,-0.0146048889057259,0.00694346237010185,0.0249523536686046,0.0135871876439558,0.0415790645623326,0.0134538022888781,-0.039609713688051,0.063849760049101,0.0234050513606821,0.0217856329399198,-0.00404180287635984,-0.0556349262304243,-0.0181247118209731,-0.00275627255482714,-0.0183284505497265,-0.128878599722362,-0.0639817772509026,0.0232815933304585
"730.9/1129",0.0770196271605057,-0.0525929978906707,0.117573687931834,0.091818826631062,0.00402540840323716,0.0728428872216233,-0.108842675893468,0.0375961385481765,0.00303756689181006,-0.0499106040557467,0.0864193918733233,-0.0797000823574993,-0.0214515665863427,0.0412913843721704,0.0165675380527295,-0.0294358976470005,0.15496824769518,-0.0609126341824214,0.139292230488187,-0.0179810160625351,-0.0671598139603186,0.10172610889606,0.143999793044754,-0.0636599759011239,-0.0235944456245684,-0.168195922929204,0.076538507624007,-0.0278002994868981,-0.0414664781274701,-0.0443704779898047,-0.0127447390404928,-0.0166944683705242,-0.100515534829352,-0.0812536455929022,0.0619957657344899,-0.0251946197331979,0.0116790001014587,-0.0298205831767151
"740.4/1957",0.0293026056520373,0.0501016732433815,-0.00599593715396323,-0.013255887841249,-0.0216456502207956,0.0811117942150532,0.060975753545844,0.0183576586214259,0.0190380716539343,0.00050488325915892,0.0675182513049417,-0.05018155405972,-0.0218557402368841,-0.052808722563292,-0.000383631972163535,-0.0288525603789174,0.0523662458716551,0.0282302478162112,0.00901224025281533,0.0509921921451968,-0.0239880998673336,0.0301656410054155,0.0154294795039486,0.0227092309191504,0.0280603190728236,0.0242143376370499,-0.0126263320882572,-0.0583328752140245,-0.0305539175219902,0.00253709546398045,-0.0384114212407459,0.0304464733280892,-0.00326987413032909,-0.0636278129003444,-0.0186875163832157,-0.0523974049807846,0.0175566045578928,-0.0128333322401588
"741/1611",-0.0454806968725038,0.0407314949558269,-0.0526610887861786,0.0288613282233106,0.0186464280348464,-0.0325370630468438,-0.0331805829190231,0.119079052262086,0.0340055364518647,-0.0788987709987333,-0.0341782540432069,0.0245516380800202,0.0407197158983549,-0.0506985797647657,-0.00382419356754422,-0.0670678070251006,-0.0761202753713165,0.0771174566948465,-0.00974209271717836,-0.0373691628247688,-0.0218118627126811,-0.0599400368535835,-0.00564803851957133,-0.0206801423402898,0.051225521344428,0.00941959640588187,-7.07427280509953e-06,0.00890497326905787,0.0382973210232715,0.0434840384025935,-0.0361712821119452,0.0290951274375485,0.0187361887942509,0.0307658600648752,-0.0884301302819695,0.00283714187798218,-0.00346627896930562,-0.00583190140020157
"741.2/1609",-0.0838466361557543,0.0376218960031239,-0.0257954935303067,0.0100471176837816,0.0384144387819078,-0.00220492679872986,-0.0718788377719522,0.0447934894115605,0.0154889250582557,0.0422635744965235,-0.0212554269100754,0.0114173720135638,-0.0845879277717597,-0.0227613842280138,-0.0382626280704399,-0.0380447643674168,-0.0432281961427908,0.00724985110872219,0.0250968886008787,-0.00911067752811232,-0.0163180417527314,-0.0565050347824428,0.0224194184398456,-0.00907221640006575,-0.0201674099687318,0.0170818006301222,0.0148340628690913,-0.0503100798980725,0.0244092765401431,0.0224868054674384,0.0181467871696249,0.00439820857833505,0.0293372216364528,0.0254075583219632,-0.0901011810937863,-0.020103865288629,-0.0105221482758293,-0.0368486964090935
"742.5/1611",-0.0412736738549921,0.0237049770869205,0.00155351912340448,0.0213519596836818,0.0578827884730442,-0.0145685204883394,-0.0384170130263671,0.0795555820757413,-0.0264784527580138,-0.000529628476805153,-0.0225010434511673,-0.0431632746665435,-0.0968388898386038,-0.0531600263924039,-0.000656848740199959,-0.0504060512424942,-0.0600500864993564,-0.00936633754011388,0.0407542811873739,0.0130916672845961,0.0247944246146639,-0.0436301893561956,0.0557957440913741,-0.0433464951018638,0.00585288096097474,0.056994345224219,-0.0518254653794056,0.00256696433092616,0.0224210761425187,0.0408753943970434,0.0176393683262749,0.0184438627172219,0.0653859299777415,0.0333035932235029,-0.079264104787591,-0.0295802617999222,-0.00562684404221773,-0.0164622023586192
"742.8/1611",-0.0389929814844733,0.0237313913906868,-0.000986243595648286,0.0203564702636188,0.0578943754728624,-0.0183905045275798,-0.0361518617707842,0.0827619892996152,-0.0271819857647015,-0.00654064744293134,-0.0242535693079014,-0.0448883564672626,-0.0940981248639155,-0.0514751099120423,-0.00126830603315668,-0.055114052565745,-0.0625949345454016,-0.0105170953385492,0.0409492290175288,0.0123311366288544,0.025801060371513,-0.0442820011783915,0.0588649870111089,-0.0401987598678797,0.00819071286731874,0.0645743794942868,-0.0577613218090177,0.0106599680670827,0.0220391236661501,0.0398939876688213,0.0202741574154226,0.0243824189616109,0.0736857189277906,0.0344911141932554,-0.075492188870941,-0.0280954750440726,-0.00851636811809812,-0.063489305112656
"753.4/1957",0.0243824763356044,0.0577326030060884,-0.0158047812049345,0.00510013177677333,-0.0529114532464298,0.0507380387396855,0.0547247375500576,0.0273643242009785,-0.0297592063482224,-0.0536847758843724,0.0163662824094898,-0.0352128580658464,-0.026782546643495,-0.0304710784404179,0.0114878617537893,-0.000918396031836498,0.0669505391700694,0.0279927447270841,0.0340703107105423,0.0140525468605828,-0.0321133683254947,-0.0471762449057033,-0.0171834250065139,0.00534137188965209,-0.0165242574958377,-0.00930379520233777,-0.00221358625198364,0.0207314689940331,-0.0441224103780217,-0.0119801048568998,-0.0111356209218325,0.0200236864047508,-0.023325312403943,-0.0922759830591153,-0.0306679203188783,-0.0810080944987528,-0.0446483169434852,-0.103666971467063
"753.7/1958",-0.00798874747975915,0.0631294068877311,-0.00613609038179543,-0.00568403889393136,-0.0641995065682224,0.065892615407299,0.0870964208516307,0.0243170807713255,-0.0506660051432477,-0.055181222584658,-0.00163316054397642,-0.0327298138297558,-0.0196447361855319,-0.0430522391604655,0.0236289940756595,0.000118755082899528,0.0507375705595118,0.00192661066105043,0.010263264523707,0.0339207709941456,-2.30184548852171e-05,-0.068708240263595,-0.0520165587032337,0.00244019203010551,0.00326766794804436,0.0124649293524776,-0.0220062580176491,0.0375782941867958,-0.0572925156250426,0.0099030854650801,0.029222738215433,0.00370233639172959,-0.0336178761333441,-0.0758632839567983,0.0106635563873486,-0.0461986357981064,-0.0346173567408657,-0.0583419799954273
"758.9/1489",-0.0530501940640204,-0.124850787454785,0.00896809272029642,0.0171806079182617,0.0088955381916202,0.0381537543742653,0.0139435074211396,-0.0166539266496502,0.0380330398182075,-0.0173618836231232,0.0167023825887327,-0.0109491219724765,0.0120110298633414,-0.0114269932530991,-0.0196946867223179,-0.0399068108645087,-0.0894409108269526,-0.0429784313376635,-0.0809673775119692,-0.0124845896468975,0.0851948751435064,-0.0109385111116078,0.00309666951490144,0.0351826561551647,-0.0476403099902807,0.0462380159922995,-0.0640081109663831,0.0392153088174311,0.0311734359097546,-0.025241297520421,0.0189612761239808,-0.0269082987792416,-0.027325121038696,0.012481580785019,0.0700349493663981,0.0900735870694743,-0.0380645540638391,-0.0680431657416029
"762/1628",-0.0418729366083075,-0.0770421542503267,0.0799183774489809,0.116938681153831,-0.0172403146033268,-0.015300767773747,0.00251259880378568,-0.0894003375826938,0.0115034359023312,-0.0062430405121433,0.0552312121735063,-0.0279665916422987,0.0614121976414315,0.00948438316377252,-0.0814877880141565,0.0173146711127755,0.083685156744376,0.0315155424861548,-0.100912964799892,0.040453450809667,0.0468492526561058,-0.0559903066132001,-0.0438190201671288,0.0861851373805981,0.0628051750031678,-0.00485962230327699,0.0027282058246567,-0.0115947041719893,-0.0790365545604263,-0.0597774053671567,-0.0393625305431827,0.0137556685152502,-0.0341686741517324,0.0692976224872448,-0.01089678153535,0.183064579113218,-0.105142795362019,-0.0792328616168345
"765.4/1955",0.0529696028686148,0.0201753694361415,-0.0220876741862814,0.00721847967456403,-0.0282173322863623,0.0256984897977011,0.0657978616394511,0.0338422758354476,-0.022168910639173,-0.0275057657156258,0.0801597672263089,-0.0478163378446756,-0.0226382306325014,-0.0642242470023303,0.0345911251214768,0.0254656924970848,0.0135002907052207,0.0323524954889772,-0.0156442909169674,0.0295481357498897,-0.0351310337531711,0.0153375743840977,-0.00749525803664621,-0.00370512106862268,0.0341746886721459,-0.0356600777064432,0.0188453492899617,-0.0475511757342388,-0.0223245118721669,0.0021657064386366,0.0037262728459744,0.0582179794525844,-0.0189482925016008,-0.0336820913647905,-0.0605001109499719,-0.002473413774118,-0.0334810898659841,0.0291627821035792
"765.7/1957",0.0292200133576558,0.0309317041009594,-0.0166346840969219,0.000388764277959538,-0.072209540469331,0.0509758030417917,0.100322935620089,0.0372643856635586,-0.0117239056688159,-0.0328828048468975,0.0784116465134582,-0.046470623112666,-0.0344066764094532,-0.0930121226517585,0.0328772896731091,0.0292745147280157,0.0233554729653805,0.0183458564048098,-0.0148976278194831,0.0758840516647533,0.00498995510917251,-0.024203539704561,0.0422808291297755,-0.0260998747875697,0.0542870669961344,-0.0228726570579131,0.0100947465991281,-0.0413269256020966,-0.122287011761253,0.0353568894061566,-0.00662567390862875,0.0404682864924713,-0.0298070591820509,0.0227356162798661,-0.0108336463772008,0.000678788231970906,-0.0438914448422387,-0.049101677365213
"767.3/1955",0.0223148648383076,0.0535017190260235,-0.0156660949289294,-0.00841273588970977,-0.0499592962580968,0.0482032230227081,0.079163278008604,0.0249972646275519,-0.0220748509865812,-0.0357895351945385,0.0227373056728347,-0.044045668967671,-0.0434020569151685,-0.0600406978707977,0.047940656779151,-0.0151610277624035,0.00809794466272383,-0.0223417096344845,0.0108191610004894,0.0630089157885217,-0.0419035010880307,0.0102354809334599,-0.00727451220824682,0.0121657443664222,0.0637750113571677,0.020040447951019,0.0131379771068604,0.0148993565907926,-0.00727467506658284,0.0377828011860232,-0.0180989199538118,0.0448615492074545,0.00746174581741817,-0.0378689576985209,0.00239448652254269,0.0249129738922452,-0.00853378696878166,-0.00916458019857331
"767.7/1958",0.00540821088222752,0.0546273956991628,-0.00901504548094606,-0.0118000716512565,-0.0641563340380957,0.0656550610777056,0.103233461490931,0.0372466901145126,-0.00944170721269258,-0.0510223331134153,0.0251865913502042,-0.0691062310544063,-0.0570972470708163,-0.0797490982612958,0.0485467268210228,-0.00134571163880076,-0.013392860887776,-0.022598229796774,0.00803416068765717,0.102666681049875,-0.0290244385466623,0.00188843403721683,0.0208624768535827,-0.0238438596613346,0.0611892326943241,-0.00636425919657767,-0.0173353920169444,0.00902485618730484,-0.0238052411897226,0.0525066855617788,0.0033796385854483,0.060257264548048,-0.0259274758760982,-0.0441765552163064,-0.00261720788032293,0.0307084551660892,-0.0255828880383962,0.060689476742819
"770.9/1285",-0.0970803701049275,-0.0246972219905973,-0.0489949927818025,-0.0183240837458344,0.0120231383173199,0.0941122826924712,-0.0901513078622972,0.0262798245168119,-0.0469227506314005,-0.00521495208045187,0.0185769433492736,0.00299624161893236,0.035979942775311,-0.0640692189381658,-0.0118048706287626,0.0235289216101222,-0.0295692447623918,0.011049181651238,-0.022713084848139,0.00966270681901405,-0.0043316525792714,-0.0561940011184075,-0.0500610047472112,-0.0540269175678327,-0.0404907784469088,-0.0194667936554911,0.0207966479168314,-0.0612014815849323,-0.0219284451679607,-0.0286234184866664,0.00374835248953038,0.00545381513085514,-0.0380703988597651,-0.053889784160464,0.0334618819956446,0.055660681990138,-0.0328641130190346,-0.0589644368764779
"771.1/1285",-0.100041789403964,-0.0249704112762043,-0.0386708158919618,-0.0272153058495996,0.0365975672132935,0.103593550825971,-0.097572108359703,0.015154274206386,-0.0189444095559041,0.0100623388043107,0.0206508881674886,0.0013991537054306,0.0171899220334213,-0.0413937856050156,0.011820174203465,-0.0126632172932671,-0.00884141475724485,0.0225143961508986,-0.00510614235342154,0.000532630069313192,-0.0012889855278704,-0.0362018405008708,-0.0360811776289539,-0.0269963103092528,-0.0535734248834588,-0.00560322689447674,0.015064012679507,-0.0772550123597421,-0.0352349234137153,-0.0312933610808472,-0.0103398117079354,0.013996790132647,-0.0390436049848041,-0.0580400543543135,0.0145761430642446,0.0534606680534805,-0.0317524336016084,0.0491114331220567
"772.8/1286",-0.0924593052231948,-0.030413339566852,-0.0512061246742672,-0.0140722921614295,0.0241913216636392,0.104241839987657,-0.0772356055794049,0.0429544176662863,-0.0389833532806828,-0.0212713348249645,-0.00406681571617513,0.0360323262772286,0.0487388914653792,-0.0381913195858661,0.00219147089920704,0.00970491593006374,-0.00286869235302227,0.0541400758397693,-0.0228792419054989,-0.0391546825894773,0.00489900455897585,-0.0684886829857936,-0.0300801058742234,-0.0166396299435022,-0.0352486016038248,-0.0147265839331231,0.0318138111684115,-0.0410453295311416,-0.00479909939531027,-0.0227908877919391,-0.0396877132550729,-0.0135307209987319,-0.0242040485075328,0.00261518054660489,0.0597959423616113,0.0675162511824544,-0.0150091755562695,-0.0562630354251566
